Action 1,ID 1,Month 1,Target 1,Change Value 1,Action 2,ID 2,Month 2,Target 2,Change Value 2,Invalid,Affected Datasets,Can Reprocess
EDIT,1,9,std1,true,EDIT,4,8,std1,true,,1;2;3;4,false;false;false;false
EDIT,1,9,std1,true,EDIT,4,8,std2,true,,1;2;3;4,false;false;false;false
EDIT,1,9,std1,true,EDIT,4,1,std1,false,,1;2;3,true;true;true
EDIT,1,9,std1,true,EDIT,4,1,std2,false,,1;2;3;4,false;false;false;false
EDIT,1,9,std1,true,EDIT,4,1,std1,true,,1;2;3;4,true;true;true;true
EDIT,1,9,std1,true,EDIT,4,1,std2,true,,1;2;3;4,false;false;false;false
EDIT,1,9,std1,true,DELETE,4,,,,,1;2;3;4,false;false;false;false
EDIT,1,9,std1,true,EDIT,5,7,std2,true,,1;2;3;4,false;false;false;true
EDIT,1,9,std1,true,EDIT,5,6,std2,false,,1;2;3,false;false;false
EDIT,1,9,std1,true,EDIT,5,6,std1,false,,1;2;3;4,false;false;true;true
EDIT,1,9,std1,true,EDIT,5,6,std2,true,,1;2;3;4,false;false;false;true
EDIT,1,9,std1,true,EDIT,5,6,std1,true,,1;2;3;4,false;false;true;true
EDIT,1,9,std1,true,EDIT,5,8,std2,false,,1;2;3;4,false;false;false;true
EDIT,1,9,std1,true,EDIT,5,8,std1,false,,1;2;3;4,false;false;false;true
EDIT,1,9,std1,true,EDIT,5,8,std2,true,,1;2;3;4,false;false;false;true
EDIT,1,9,std1,true,EDIT,5,8,std1,true,,1;2;3;4,false;false;false;true
EDIT,1,9,std1,true,DELETE,5,,,,,1;2;3;4,false;false;false;true
EDIT,1,9,std1,true,ADD,,8,std1,,,1;2;3,false;false;false
EDIT,1,9,std1,true,ADD,,8,std2,,,1;2;3,false;false;false
EDIT,1,9,std2,false,ADD,,1,std1,,,1;2;3,true;true;true
EDIT,1,9,std2,false,ADD,,1,std2,,,1;2;3,false;false;false
EDIT,1,9,std2,false,EDIT,1,2,std1,true,,1;2;3,true;true;true
EDIT,1,9,std2,false,EDIT,1,1,std1,false,,,
EDIT,1,9,std2,false,EDIT,1,1,std1,true,,1;2;3,true;true;true
EDIT,1,9,std2,false,EDIT,1,1,std2,false,,1;2;3,false;false;false
EDIT,1,9,std2,false,EDIT,1,1,std2,true,,1;2;3,false;false;false
EDIT,1,9,std2,false,EDIT,1,3,std1,false,,1,false
EDIT,1,9,std2,false,EDIT,1,3,std1,true,,1;2;3,false;true;true
EDIT,1,9,std2,false,EDIT,1,3,std2,false,,1;2;3,false;false;false
EDIT,1,9,std2,false,EDIT,1,3,std2,true,,1;2;3,false;false;false
EDIT,1,9,std2,false,EDIT,1,9,std1,false,,1;2;3,false;false;false
EDIT,1,9,std2,false,EDIT,1,9,std1,true,,1;2;3,false;false;false
EDIT,1,9,std2,false,EDIT,1,9,std2,false,,1;2;3,false;false;false
EDIT,1,9,std2,false,EDIT,1,9,std2,true,,1;2;3,false;false;false
EDIT,1,9,std2,false,DELETE,1,,,,,1;2;3,false;false;false
EDIT,1,9,std2,false,EDIT,2,2,std2,true,,1;2;3,false;false;false
EDIT,1,9,std2,false,EDIT,2,1,std2,false,,1;2;3,false;false;false
EDIT,1,9,std2,false,EDIT,2,1,std1,false,,1;2;3,false;true;true
EDIT,1,9,std2,false,EDIT,2,1,std2,true,,1;2;3,false;false;false
EDIT,1,9,std2,false,EDIT,2,1,std1,true,,1;2;3,false;true;true
EDIT,1,9,std2,false,EDIT,2,3,std2,false,,1;2;3,false;false;false
EDIT,1,9,std2,false,EDIT,2,3,std1,false,,1;2;3,false;true;true
EDIT,1,9,std2,false,EDIT,2,3,std2,true,,1;2;3,false;false;false
EDIT,1,9,std2,false,EDIT,2,3,std1,true,,1;2;3,false;true;true
EDIT,1,9,std2,false,EDIT,2,9,std2,false,true,,
EDIT,1,9,std2,false,EDIT,2,9,std1,false,,1;2;3,false;false;false
EDIT,1,9,std2,false,EDIT,2,9,std2,true,true,,
EDIT,1,9,std2,false,EDIT,2,9,std1,true,,1;2;3,false;false;false
EDIT,1,9,std2,false,DELETE,2,,,,,1;2;3,false;false;false
EDIT,1,9,std2,false,ADD,,3,std1,,,1;2;3,false;true;true
EDIT,1,9,std2,false,ADD,,3,std2,,,1;2;3,false;false;false
EDIT,1,9,std2,false,ADD,,4,std1,,,1;2;3,false;true;true
EDIT,1,9,std2,false,ADD,,4,std2,,,1;2;3,false;false;false
EDIT,1,9,std2,false,ADD,,5,std1,,,1;2;3,false;true;true
EDIT,1,9,std2,false,ADD,,6,std1,,,1;2;3,false;false;true
EDIT,1,9,std2,false,ADD,,6,std2,,,1;2;3,false;false;false
EDIT,1,9,std2,false,EDIT,4,7,std1,true,,1;2;3;4,false;false;false;true
EDIT,1,9,std2,false,EDIT,4,6,std1,false,,1;2;3,false;false;true
EDIT,1,9,std2,false,EDIT,4,6,std2,false,,1;2;3;4,false;false;false;false
EDIT,1,9,std2,false,EDIT,4,6,std1,true,,1;2;3;4,false;false;true;true
EDIT,1,9,std2,false,EDIT,4,6,std2,true,,1;2;3;4,false;false;false;false
EDIT,1,9,std2,false,EDIT,4,8,std1,false,,1;2;3;4,false;false;false;false
EDIT,1,9,std2,false,EDIT,4,8,std2,false,,1;2;3;4,false;false;false;false
EDIT,1,9,std2,false,EDIT,4,8,std1,true,,1;2;3;4,false;false;false;false
EDIT,1,9,std2,false,EDIT,4,8,std2,true,,1;2;3;4,false;false;false;false
EDIT,1,9,std2,false,EDIT,4,1,std1,false,,1;2;3,true;true;true
EDIT,1,9,std2,false,EDIT,4,1,std2,false,,1;2;3;4,false;false;false;false
EDIT,1,9,std2,false,EDIT,4,1,std1,true,,1;2;3;4,true;true;true;true
EDIT,1,9,std2,false,EDIT,4,1,std2,true,,1;2;3;4,false;false;false;false
EDIT,1,9,std2,false,DELETE,4,,,,,1;2;3;4,false;false;false;false
EDIT,1,9,std2,false,EDIT,5,7,std2,true,,1;2;3;4,false;false;false;true
EDIT,1,9,std2,false,EDIT,5,6,std2,false,,1;2;3,false;false;false
EDIT,1,9,std2,false,EDIT,5,6,std1,false,,1;2;3;4,false;false;true;true
EDIT,1,9,std2,false,EDIT,5,6,std2,true,,1;2;3;4,false;false;false;true
EDIT,1,9,std2,false,EDIT,5,6,std1,true,,1;2;3;4,false;false;true;true
EDIT,1,9,std2,false,EDIT,5,8,std2,false,,1;2;3;4,false;false;false;true
EDIT,1,9,std2,false,EDIT,5,8,std1,false,,1;2;3;4,false;false;false;true
EDIT,1,9,std2,false,EDIT,5,8,std2,true,,1;2;3;4,false;false;false;true
EDIT,1,9,std2,false,EDIT,5,8,std1,true,,1;2;3;4,false;false;false;true
EDIT,1,9,std2,false,DELETE,5,,,,,1;2;3;4,false;false;false;true
EDIT,1,9,std2,false,ADD,,8,std1,,,1;2;3,false;false;false
EDIT,1,9,std2,false,ADD,,8,std2,,,1;2;3,false;false;false
EDIT,1,9,std2,true,ADD,,1,std1,,,1;2;3,true;true;true
EDIT,1,9,std2,true,ADD,,1,std2,,,1;2;3,false;false;false
EDIT,1,9,std2,true,EDIT,1,2,std1,true,,1;2;3,true;true;true
EDIT,1,9,std2,true,EDIT,1,1,std1,false,,1;2;3,true;true;true
EDIT,1,9,std2,true,EDIT,1,1,std1,true,,1;2;3,true;true;true
EDIT,1,9,std2,true,EDIT,1,1,std2,false,,1;2;3,false;false;false
EDIT,1,9,std2,true,EDIT,1,1,std2,true,,1;2;3,false;false;false
EDIT,1,9,std2,true,EDIT,1,3,std1,false,,1;2;3,false;true;true
EDIT,1,9,std2,true,EDIT,1,3,std1,true,,1;2;3,false;true;true
EDIT,1,9,std2,true,EDIT,1,3,std2,false,,1;2;3,false;false;false
EDIT,1,9,std2,true,EDIT,1,3,std2,true,,1;2;3,false;false;false
EDIT,1,9,std2,true,EDIT,1,9,std1,false,,1;2;3,false;false;false
EDIT,1,9,std2,true,EDIT,1,9,std1,true,,1;2;3,false;false;false
EDIT,1,9,std2,true,EDIT,1,9,std2,false,,1;2;3,false;false;false
EDIT,1,9,std2,true,EDIT,1,9,std2,true,,1;2;3,false;false;false
EDIT,1,9,std2,true,DELETE,1,,,,,1;2;3,false;false;false
EDIT,1,9,std2,true,EDIT,2,2,std2,true,,1;2;3,false;false;false
EDIT,1,9,std2,true,EDIT,2,1,std2,false,,1;2;3,false;false;false
EDIT,1,9,std2,true,EDIT,2,1,std1,false,,1;2;3,false;true;true
EDIT,1,9,std2,true,EDIT,2,1,std2,true,,1;2;3,false;false;false
EDIT,1,9,std2,true,EDIT,2,1,std1,true,,1;2;3,false;true;true
EDIT,1,9,std2,true,EDIT,2,3,std2,false,,1;2;3,false;false;false
EDIT,1,9,std2,true,EDIT,2,3,std1,false,,1;2;3,false;true;true
EDIT,1,9,std2,true,EDIT,2,3,std2,true,,1;2;3,false;false;false
EDIT,1,9,std2,true,EDIT,2,3,std1,true,,1;2;3,false;true;true
EDIT,1,9,std2,true,EDIT,2,9,std2,false,true,,
EDIT,1,9,std2,true,EDIT,2,9,std1,false,,1;2;3,false;false;false
EDIT,1,9,std2,true,EDIT,2,9,std2,true,true,,
EDIT,1,9,std2,true,EDIT,2,9,std1,true,,1;2;3,false;false;false
EDIT,1,9,std2,true,DELETE,2,,,,,1;2;3,false;false;false
EDIT,1,9,std2,true,ADD,,3,std1,,,1;2;3,false;true;true
EDIT,1,9,std2,true,ADD,,3,std2,,,1;2;3,false;false;false
EDIT,1,9,std2,true,ADD,,4,std1,,,1;2;3,false;true;true
EDIT,1,9,std2,true,ADD,,4,std2,,,1;2;3,false;false;false
EDIT,1,9,std2,true,ADD,,5,std1,,,1;2;3,false;true;true
EDIT,1,9,std2,true,ADD,,6,std1,,,1;2;3,false;false;true
EDIT,1,9,std2,true,ADD,,6,std2,,,1;2;3,false;false;false
EDIT,1,9,std2,true,EDIT,4,7,std1,true,,1;2;3;4,false;false;false;true
EDIT,1,9,std2,true,EDIT,4,6,std1,false,,1;2;3,false;false;true
EDIT,1,9,std2,true,EDIT,4,6,std2,false,,1;2;3;4,false;false;false;false
EDIT,1,9,std2,true,EDIT,4,6,std1,true,,1;2;3;4,false;false;true;true
EDIT,1,9,std2,true,EDIT,4,6,std2,true,,1;2;3;4,false;false;false;false
EDIT,1,9,std2,true,EDIT,4,8,std1,false,,1;2;3;4,false;false;false;false
EDIT,1,9,std2,true,EDIT,4,8,std2,false,,1;2;3;4,false;false;false;false
EDIT,1,9,std2,true,EDIT,4,8,std1,true,,1;2;3;4,false;false;false;false
EDIT,1,9,std2,true,EDIT,4,8,std2,true,,1;2;3;4,false;false;false;false
EDIT,1,9,std2,true,EDIT,4,1,std1,false,,1;2;3,true;true;true
EDIT,1,9,std2,true,EDIT,4,1,std2,false,,1;2;3;4,false;false;false;false
EDIT,1,9,std2,true,EDIT,4,1,std1,true,,1;2;3;4,true;true;true;true
EDIT,1,9,std2,true,EDIT,4,1,std2,true,,1;2;3;4,false;false;false;false
EDIT,1,9,std2,true,DELETE,4,,,,,1;2;3;4,false;false;false;false
EDIT,1,9,std2,true,EDIT,5,7,std2,true,,1;2;3;4,false;false;false;true
EDIT,1,9,std2,true,EDIT,5,6,std2,false,,1;2;3,false;false;false
EDIT,1,9,std2,true,EDIT,5,6,std1,false,,1;2;3;4,false;false;true;true
EDIT,1,9,std2,true,EDIT,5,6,std2,true,,1;2;3;4,false;false;false;true
EDIT,1,9,std2,true,EDIT,5,6,std1,true,,1;2;3;4,false;false;true;true
EDIT,1,9,std2,true,EDIT,5,8,std2,false,,1;2;3;4,false;false;false;true
EDIT,1,9,std2,true,EDIT,5,8,std1,false,,1;2;3;4,false;false;false;true
EDIT,1,9,std2,true,EDIT,5,8,std2,true,,1;2;3;4,false;false;false;true
EDIT,1,9,std2,true,EDIT,5,8,std1,true,,1;2;3;4,false;false;false;true
EDIT,1,9,std2,true,DELETE,5,,,,,1;2;3;4,false;false;false;true
EDIT,1,9,std2,true,ADD,,8,std1,,,1;2;3,false;false;false
EDIT,1,9,std2,true,ADD,,8,std2,,,1;2;3,false;false;false
DELETE,1,,,,ADD,,1,std1,,,1;2;3,true;true;true
DELETE,1,,,,ADD,,1,std2,,,1;2;3,false;false;false
DELETE,1,,,,EDIT,2,2,std2,true,,1;2;3,false;false;false
DELETE,1,,,,EDIT,2,1,std2,false,,1;2;3,false;false;false
DELETE,1,,,,EDIT,2,1,std1,false,,1;2;3,false;true;true
DELETE,1,,,,EDIT,2,1,std2,true,,1;2;3,false;false;false
DELETE,1,,,,EDIT,2,1,std1,true,,1;2;3,false;true;true
DELETE,1,,,,EDIT,2,3,std2,false,,1;2;3,false;false;false
DELETE,1,,,,EDIT,2,3,std1,false,,1;2;3,false;true;true
DELETE,1,,,,EDIT,2,3,std2,true,,1;2;3,false;false;false
DELETE,1,,,,EDIT,2,3,std1,true,,1;2;3,false;true;true
DELETE,1,,,,EDIT,2,9,std2,false,,1;2;3,false;false;false
DELETE,1,,,,EDIT,2,9,std1,false,,1;2;3,false;false;false
DELETE,1,,,,EDIT,2,9,std2,true,,1;2;3,false;false;false
DELETE,1,,,,EDIT,2,9,std1,true,,1;2;3,false;false;false
DELETE,1,,,,DELETE,2,,,,,1;2;3,false;false;false
DELETE,1,,,,ADD,,3,std1,,,1;2;3,false;true;true
DELETE,1,,,,ADD,,3,std2,,,1;2;3,false;false;false
DELETE,1,,,,ADD,,4,std1,,,1;2;3,false;true;true
DELETE,1,,,,ADD,,4,std2,,,1;2;3,false;false;false
DELETE,1,,,,ADD,,5,std1,,,1;2;3,false;true;true
DELETE,1,,,,ADD,,6,std1,,,1;2;3,false;false;true
DELETE,1,,,,ADD,,6,std2,,,1;2;3,false;false;false
DELETE,1,,,,EDIT,4,7,std1,true,,1;2;3;4,false;false;false;true
DELETE,1,,,,EDIT,4,6,std1,false,,1;2;3,false;false;true
DELETE,1,,,,EDIT,4,6,std2,false,,1;2;3;4,false;false;false;false
DELETE,1,,,,EDIT,4,6,std1,true,,1;2;3;4,false;false;true;true
DELETE,1,,,,EDIT,4,6,std2,true,,1;2;3;4,false;false;false;false
DELETE,1,,,,EDIT,4,8,std1,false,,1;2;3;4,false;false;false;false
DELETE,1,,,,EDIT,4,8,std2,false,,1;2;3;4,false;false;false;false
DELETE,1,,,,EDIT,4,8,std1,true,,1;2;3;4,false;false;false;false
DELETE,1,,,,EDIT,4,8,std2,true,,1;2;3;4,false;false;false;false
DELETE,1,,,,EDIT,4,1,std1,false,,1;2;3,true;true;true
DELETE,1,,,,EDIT,4,1,std2,false,,1;2;3;4,false;false;false;false
DELETE,1,,,,EDIT,4,1,std1,true,,1;2;3;4,true;true;true;true
DELETE,1,,,,EDIT,4,1,std2,true,,1;2;3;4,false;false;false;false
DELETE,1,,,,DELETE,4,,,,,1;2;3;4,false;false;false;false
DELETE,1,,,,EDIT,5,7,std2,true,,1;2;3;4,false;false;false;true
DELETE,1,,,,EDIT,5,6,std2,false,,1;2;3,false;false;false
DELETE,1,,,,EDIT,5,6,std1,false,,1;2;3;4,false;false;true;true
DELETE,1,,,,EDIT,5,6,std2,true,,1;2;3;4,false;false;false;true
DELETE,1,,,,EDIT,5,6,std1,true,,1;2;3;4,false;false;true;true
DELETE,1,,,,EDIT,5,8,std2,false,,1;2;3;4,false;false;false;true
DELETE,1,,,,EDIT,5,8,std1,false,,1;2;3;4,false;false;false;true
DELETE,1,,,,EDIT,5,8,std2,true,,1;2;3;4,false;false;false;true
DELETE,1,,,,EDIT,5,8,std1,true,,1;2;3;4,false;false;false;true
DELETE,1,,,,DELETE,5,,,,,1;2;3;4,false;false;false;true
DELETE,1,,,,ADD,,8,std1,,,1;2;3,false;false;false
DELETE,1,,,,ADD,,8,std2,,,1;2;3,false;false;false
EDIT,2,2,std2,true,ADD,,1,std1,,,1,true
EDIT,2,2,std2,true,ADD,,1,std2,,,1,true
EDIT,2,2,std2,true,EDIT,1,2,std1,true,,1;2;3,true;true;true
EDIT,2,2,std2,true,EDIT,1,1,std1,false,,1,true
EDIT,2,2,std2,true,EDIT,1,1,std1,true,,1;2;3,true;true;true
EDIT,2,2,std2,true,EDIT,1,1,std2,false,,1;2;3,false;false;false
EDIT,2,2,std2,true,EDIT,1,1,std2,true,,1;2;3,false;false;false
EDIT,2,2,std2,true,EDIT,1,3,std1,false,,1,false
EDIT,2,2,std2,true,EDIT,1,3,std1,true,,1;2;3,false;true;true
EDIT,2,2,std2,true,EDIT,1,3,std2,false,,1;2;3,false;false;false
EDIT,2,2,std2,true,EDIT,1,3,std2,true,,1;2;3,false;false;false
EDIT,2,2,std2,true,EDIT,1,9,std1,false,,1;2;3,false;false;false
EDIT,2,2,std2,true,EDIT,1,9,std1,true,,1;2;3,false;false;false
EDIT,2,2,std2,true,EDIT,1,9,std2,false,,1;2;3,false;false;false
EDIT,2,2,std2,true,EDIT,1,9,std2,true,,1;2;3,false;false;false
EDIT,2,2,std2,true,DELETE,1,,,,,1;2;3,false;false;false
EDIT,2,2,std2,true,EDIT,2,2,std2,true,,1,true
EDIT,2,2,std2,true,EDIT,2,1,std2,false,,1,true
EDIT,2,2,std2,true,EDIT,2,1,std1,false,,1,false
EDIT,2,2,std2,true,EDIT,2,1,std2,true,,1,true
EDIT,2,2,std2,true,EDIT,2,1,std1,true,,1,false
EDIT,2,2,std2,true,EDIT,2,3,std2,false,,1,false
EDIT,2,2,std2,true,EDIT,2,3,std1,false,,1;2;3,false;true;true
EDIT,2,2,std2,true,EDIT,2,3,std2,true,,1,false
EDIT,2,2,std2,true,EDIT,2,3,std1,true,,1;2;3,false;true;true
EDIT,2,2,std2,true,EDIT,2,9,std2,false,,1,false
EDIT,2,2,std2,true,EDIT,2,9,std1,false,,1,false
EDIT,2,2,std2,true,EDIT,2,9,std2,true,,1,false
EDIT,2,2,std2,true,EDIT,2,9,std1,true,,1,false
EDIT,2,2,std2,true,DELETE,2,,,,,1,false
EDIT,2,2,std2,true,ADD,,3,std1,,,1;2;3,true;true;true
EDIT,2,2,std2,true,ADD,,3,std2,,,1,true
EDIT,2,2,std2,true,ADD,,4,std1,,,1;2;3,true;true;true
EDIT,2,2,std2,true,ADD,,4,std2,,,1,true
EDIT,2,2,std2,true,ADD,,5,std1,,,1;2;3,true;true;true
EDIT,2,2,std2,true,ADD,,6,std1,,,1;3,true;true
EDIT,2,2,std2,true,ADD,,6,std2,,,1;3,true;true
EDIT,2,2,std2,true,EDIT,4,7,std1,true,,1;4,true;true
EDIT,2,2,std2,true,EDIT,4,6,std1,false,,1;3,true;true
EDIT,2,2,std2,true,EDIT,4,6,std2,false,,1;3;4,true;true;true
EDIT,2,2,std2,true,EDIT,4,6,std1,true,,1;3;4,true;true;true
EDIT,2,2,std2,true,EDIT,4,6,std2,true,,1;3;4,true;true;true
EDIT,2,2,std2,true,EDIT,4,8,std1,false,,1;4,true;true
EDIT,2,2,std2,true,EDIT,4,8,std2,false,,1;4,true;true
EDIT,2,2,std2,true,EDIT,4,8,std1,true,,1;4,true;true
EDIT,2,2,std2,true,EDIT,4,8,std2,true,,1;4,true;true
EDIT,2,2,std2,true,EDIT,4,1,std1,false,,1;4,true;true
EDIT,2,2,std2,true,EDIT,4,1,std2,false,,1;4,true;true
EDIT,2,2,std2,true,EDIT,4,1,std1,true,,1;4,true;true
EDIT,2,2,std2,true,EDIT,4,1,std2,true,,1;4,true;true
EDIT,2,2,std2,true,DELETE,4,,,,,1;4,true;true
EDIT,2,2,std2,true,EDIT,5,7,std2,true,,1;4,true;true
EDIT,2,2,std2,true,EDIT,5,6,std2,false,,1;3,true;true
EDIT,2,2,std2,true,EDIT,5,6,std1,false,,1;3;4,true;true;true
EDIT,2,2,std2,true,EDIT,5,6,std2,true,,1;3;4,true;true;true
EDIT,2,2,std2,true,EDIT,5,6,std1,true,,1;3;4,true;true;true
EDIT,2,2,std2,true,EDIT,5,8,std2,false,,1;4,true;true
EDIT,2,2,std2,true,EDIT,5,8,std1,false,,1;4,true;true
EDIT,2,2,std2,true,EDIT,5,8,std2,true,,1;4,true;true
EDIT,2,2,std2,true,EDIT,5,8,std1,true,,1;4,true;true
EDIT,2,2,std2,true,DELETE,5,,,,,1;4,true;true
EDIT,2,2,std2,true,ADD,,8,std1,,,1,true
EDIT,2,2,std2,true,ADD,,8,std2,,,1,true
EDIT,2,1,std2,false,ADD,,1,std1,,,,
EDIT,2,1,std2,false,ADD,,1,std2,,true,,
EDIT,2,1,std2,false,EDIT,1,2,std1,true,,1;2;3,true;true;true
EDIT,2,1,std2,false,EDIT,1,1,std1,false,,,
EDIT,2,1,std2,false,EDIT,1,1,std1,true,,1;2;3,true;true;true
EDIT,2,1,std2,false,EDIT,1,1,std2,false,true,,
EDIT,2,1,std2,false,EDIT,1,1,std2,true,true,,
EDIT,2,1,std2,false,EDIT,1,3,std1,false,,1,false
EDIT,2,1,std2,false,EDIT,1,3,std1,true,,1;2;3,false;true;true
EDIT,2,1,std2,false,EDIT,1,3,std2,false,,1;2;3,false;false;false
EDIT,2,1,std2,false,EDIT,1,3,std2,true,,1;2;3,false;false;false
EDIT,2,1,std2,false,EDIT,1,9,std1,false,,1;2;3,false;false;false
EDIT,2,1,std2,false,EDIT,1,9,std1,true,,1;2;3,false;false;false
EDIT,2,1,std2,false,EDIT,1,9,std2,false,,1;2;3,false;false;false
EDIT,2,1,std2,false,EDIT,1,9,std2,true,,1;2;3,false;false;false
EDIT,2,1,std2,false,DELETE,1,,,,,1;2;3,false;false;false
EDIT,2,1,std2,false,EDIT,2,2,std2,true,,1,true
EDIT,2,1,std2,false,EDIT,2,1,std2,false,,,
EDIT,2,1,std2,false,EDIT,2,1,std1,false,,1,false
EDIT,2,1,std2,false,EDIT,2,1,std2,true,,1,true
EDIT,2,1,std2,false,EDIT,2,1,std1,true,,1,false
EDIT,2,1,std2,false,EDIT,2,3,std2,false,,1,false
EDIT,2,1,std2,false,EDIT,2,3,std1,false,,1;2;3,false;true;true
EDIT,2,1,std2,false,EDIT,2,3,std2,true,,1,false
EDIT,2,1,std2,false,EDIT,2,3,std1,true,,1;2;3,false;true;true
EDIT,2,1,std2,false,EDIT,2,9,std2,false,,1,false
EDIT,2,1,std2,false,EDIT,2,9,std1,false,,1,false
EDIT,2,1,std2,false,EDIT,2,9,std2,true,,1,false
EDIT,2,1,std2,false,EDIT,2,9,std1,true,,1,false
EDIT,2,1,std2,false,DELETE,2,,,,,1,false
EDIT,2,1,std2,false,ADD,,3,std1,,,1;2;3,true;true;true
EDIT,2,1,std2,false,ADD,,3,std2,,,1,true
EDIT,2,1,std2,false,ADD,,4,std1,,,2;3,true;true
EDIT,2,1,std2,false,ADD,,4,std2,,,,
EDIT,2,1,std2,false,ADD,,5,std1,,,2;3,true;true
EDIT,2,1,std2,false,ADD,,6,std1,,,3,true
EDIT,2,1,std2,false,ADD,,6,std2,,,3,true
EDIT,2,1,std2,false,EDIT,4,7,std1,true,,4,true
EDIT,2,1,std2,false,EDIT,4,6,std1,false,,3,true
EDIT,2,1,std2,false,EDIT,4,6,std2,false,,3;4,true;true
EDIT,2,1,std2,false,EDIT,4,6,std1,true,,3;4,true;true
EDIT,2,1,std2,false,EDIT,4,6,std2,true,,3;4,true;true
EDIT,2,1,std2,false,EDIT,4,8,std1,false,,4,true
EDIT,2,1,std2,false,EDIT,4,8,std2,false,,4,true
EDIT,2,1,std2,false,EDIT,4,8,std1,true,,4,true
EDIT,2,1,std2,false,EDIT,4,8,std2,true,,4,true
EDIT,2,1,std2,false,EDIT,4,1,std1,false,,4,true
EDIT,2,1,std2,false,EDIT,4,1,std2,false,true,,
EDIT,2,1,std2,false,EDIT,4,1,std1,true,,4,true
EDIT,2,1,std2,false,EDIT,4,1,std2,true,true,,
EDIT,2,1,std2,false,DELETE,4,,,,,4,true
EDIT,2,1,std2,false,EDIT,5,7,std2,true,,4,true
EDIT,2,1,std2,false,EDIT,5,6,std2,false,,3,true
EDIT,2,1,std2,false,EDIT,5,6,std1,false,,3;4,true;true
EDIT,2,1,std2,false,EDIT,5,6,std2,true,,3;4,true;true
EDIT,2,1,std2,false,EDIT,5,6,std1,true,,3;4,true;true
EDIT,2,1,std2,false,EDIT,5,8,std2,false,,4,true
EDIT,2,1,std2,false,EDIT,5,8,std1,false,,4,true
EDIT,2,1,std2,false,EDIT,5,8,std2,true,,4,true
EDIT,2,1,std2,false,EDIT,5,8,std1,true,,4,true
EDIT,2,1,std2,false,DELETE,5,,,,,4,true
EDIT,2,1,std2,false,ADD,,8,std1,,,,
EDIT,2,1,std2,false,ADD,,8,std2,,,,
EDIT,2,1,std1,false,ADD,,1,std1,,true,,
EDIT,2,1,std1,false,ADD,,1,std2,,,1,true
EDIT,2,1,std1,false,EDIT,1,2,std1,true,,1;2;3,false;true;true
EDIT,2,1,std1,false,EDIT,1,1,std1,false,true,,
EDIT,2,1,std1,false,EDIT,1,1,std1,true,true,,
EDIT,2,1,std1,false,EDIT,1,1,std2,false,,1;2;3,true;true;true
EDIT,2,1,std1,false,EDIT,1,1,std2,true,,1;2;3,true;true;true
EDIT,2,1,std1,false,EDIT,1,3,std1,false,,1,false
EDIT,2,1,std1,false,EDIT,1,3,std1,true,,1;2;3,false;true;true
EDIT,2,1,std1,false,EDIT,1,3,std2,false,,1;2;3,false;true;true
EDIT,2,1,std1,false,EDIT,1,3,std2,true,,1;2;3,false;true;true
EDIT,2,1,std1,false,EDIT,1,9,std1,false,,1;2;3,false;true;true
EDIT,2,1,std1,false,EDIT,1,9,std1,true,,1;2;3,false;true;true
EDIT,2,1,std1,false,EDIT,1,9,std2,false,,1;2;3,false;true;true
EDIT,2,1,std1,false,EDIT,1,9,std2,true,,1;2;3,false;true;true
EDIT,2,1,std1,false,DELETE,1,,,,,1;2;3,false;true;true
EDIT,2,1,std1,false,EDIT,2,2,std2,true,,1,true
EDIT,2,1,std1,false,EDIT,2,1,std2,false,,,
EDIT,2,1,std1,false,EDIT,2,1,std1,false,,1,false
EDIT,2,1,std1,false,EDIT,2,1,std2,true,,1,true
EDIT,2,1,std1,false,EDIT,2,1,std1,true,,1,false
EDIT,2,1,std1,false,EDIT,2,3,std2,false,,1,false
EDIT,2,1,std1,false,EDIT,2,3,std1,false,,1;2;3,false;true;true
EDIT,2,1,std1,false,EDIT,2,3,std2,true,,1,false
EDIT,2,1,std1,false,EDIT,2,3,std1,true,,1;2;3,false;true;true
EDIT,2,1,std1,false,EDIT,2,9,std2,false,,1,false
EDIT,2,1,std1,false,EDIT,2,9,std1,false,,1,false
EDIT,2,1,std1,false,EDIT,2,9,std2,true,,1,false
EDIT,2,1,std1,false,EDIT,2,9,std1,true,,1,false
EDIT,2,1,std1,false,DELETE,2,,,,,1,false
EDIT,2,1,std1,false,ADD,,3,std1,,,1;2;3,false;true;true
EDIT,2,1,std1,false,ADD,,3,std2,,,1,false
EDIT,2,1,std1,false,ADD,,4,std1,,,1;2;3,false;true;true
EDIT,2,1,std1,false,ADD,,4,std2,,,1,false
EDIT,2,1,std1,false,ADD,,5,std1,,,1;2;3,false;true;true
EDIT,2,1,std1,false,ADD,,6,std1,,,1;3,false;true
EDIT,2,1,std1,false,ADD,,6,std2,,,1;3,false;true
EDIT,2,1,std1,false,EDIT,4,7,std1,true,,1;4,false;true
EDIT,2,1,std1,false,EDIT,4,6,std1,false,,1;3,false;true
EDIT,2,1,std1,false,EDIT,4,6,std2,false,,1;3;4,false;true;true
EDIT,2,1,std1,false,EDIT,4,6,std1,true,,1;3;4,false;true;true
EDIT,2,1,std1,false,EDIT,4,6,std2,true,,1;3;4,false;true;true
EDIT,2,1,std1,false,EDIT,4,8,std1,false,,1;4,false;true
EDIT,2,1,std1,false,EDIT,4,8,std2,false,,1;4,false;true
